id,user_id,rdv,asofright,ovr55,clusteros,phased,stalled,name,status,descr,prj_url,address,state,zip_code,height,stories,year_compl,prjarea,singfamhu,smmultifam,lgmultifam,hu,gqpop,rptdemp,commsf,hotelrms,onsitepark,total_cost,ret_sqft,ofcmd_sqft,indmf_sqft,whs_sqft,rnd_sqft,ei_sqft,other_sqft,hotel_sqft,latitude,longitude,mixed_use,created_at,updated_at,municipal,devlper,yrcomp_est,units_1bd,units_2bd,units_3bd,affrd_unit,aff_u30,aff_30_50,aff_50_80,aff_80p,headqtrs,park_type,publicsqft,unknownhu,aff_unknown,unk_sqft,loc_id,parcel_fy,rpa_name,county,nhood,n_transit,mepa_id,traffic_count_data,mepa_id_present,traffic_count_data_present
6386,264,false,false,false,false,false,false,Winslow Point,projected,Projected Development,,Parmenter Crossing,MA,,,,2030,,,105,,105,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2446210745103,-71.6983821520035,false,2023-03-07 20:00:45 UTC,2023-03-07 20:00:45 UTC,Grafton,Pulte,true,,,,,,,,,false,,0,,,0,F_602805_2914944,,Central Massachusetts Regional Planning Commission,Worcester,,[],,,false,false
6150,823,false,false,false,false,false,false,225 Merrimack 216 Boston,planning,"CCF New Boston Property Company, LLC is proposing to construct 299,228 square feet ofLaboratory, Office and Light Manufacturing also know as Good Manufacturing Practice (GMP) spacein two buildings with 749 total surface and structured parking spaces on two parcels consisting of14.75-acres located at 225 Merrimac Street and 216 New Boston Street. The combined 14.75-acre parcel will be subdivided into two parcels with Parcel #1 consisting of 6.50 acres havingapproximately 645 linear feet of frontage along the New Boston Street Right-Of-Way. Parcel #2will consist of 8.27 acres having approximately 314 linear feet of frontage along the MerrimacStreet Right-Of-Way. Both parcels will be compliant with the Woburn Zoning OrdinanceThe proposed Parcel #1 will consist of Laboratory / Manufacturing space of approximately 82,500square feet and Office space of approximately 39,300 square feet. Parcel #1 requires 343 parkingspaces based on the proposed site uses. Parcel #1 will contain 251 surface parking spaces withan additional 92 being accommodated on Parcel #2, which is allowed under the Woburn ZoningOrdinance. This arrangement will bring Parcel #1 into conformance with the parking requirementsof 343 total spaces. Approximately 8 of the proposed 343 spaces will be accessible parking spacesin compliance with the Americans with Disabilities Act (ADA) and the Massachusetts ArchitecturalAccess Board (AAB).The proposed Parcel #2 will consist of Laboratory space of approximately 100,600 square feet andOffice space of approximately 67,000 square feet. Parcel #2 requires 444 parking spaces based onthe proposed site uses. On Parcel #2 there will be 451 total parking spaces of which 337 will bein a structured garage and 114 will be surface spaces. There will be 92 spaces on Parcel #2 whichare for the benefit of Parcel #1 and have not been included in the overall Parcel #2 parking count.Approximately 10 of the proposed 451 spaces will be accessible parking spaces in compliancewith the Americans with Disabilities Act (ADA) and the Massachusetts Architectural Access Board(AAB).",https://www.woburnma.gov/wp-content/uploads/2018/01/Development-Impact-Statement-216-New-Boston.pdf,Merrimac Street,MA,"=""01801""",,,2027,299228,0,0,0,0,0,,289400,,749,,,106300.0,82500.0,,100600.0,,,,42.5174545972854,-71.1469855023521,false,2023-01-06 19:05:23 UTC,2023-01-06 19:05:23 UTC,Woburn,,false,,,,0,0,0,0,0,false,,,,0,,F_751314_3013781,,Metropolitan Area Planning Council,Middlesex,,"[""Commuter Rail: Anderson/Woburn""]",,,false,false
5093,566,false,false,false,false,false,false,Faulkner Hospital Inpatient Addition,in_construction,"Brigham & Women's Faulkner Hospital (BWFH) is proposing a 5-story, approximately 98,000-square-foot Inpatient Addition adjacent to and south of the hospital's main entrance, which will include 78 new inpatient beds as well as clinical support and ambulatory space. The Proposed Project also includes adding three levels onto the existing East Parking Garage (171 new spaces) and replacing the existing West Parking Garage with a new garage on an existing surface parking lot (adding 332 net new spaces) to support the Inpatient Addition. The plans include a new driveway into the replacement garage from Allandale Street to improve vehicular circulation.",http://www.bostonplans.org/projects/development-projects/faulkner-hospital-inpatient-addition-and-campus-im,1153 Centre Street,MA,"=""02130""",,,2026,98000,0,0,0,0,78,,98000,0,332,,0.0,98000.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3014907373595,-71.1282825105684,false,2020-02-14 16:16:32 UTC,2024-07-02 19:20:32 UTC,Boston,Brigham & Women's,false,,,,0,0,0,0,0,false,,0,,0,0,M_230596_894703,,Metropolitan Area Planning Council,Suffolk,Jamaica Plain,[],,,false,false
6662,988,false,false,false,false,false,false,63-69 Putnam Street,planning,"The proposed project is a mixed-use (commercial/residential) proposal for the redevelopment of the fotmer Surf Cleaners building as part of the continued redevelopment of the 63- 69 Putnam Street lot. The proposed project is for sixteen ( 16)- l bedroom unit apartments with a common area, gym, and 13 enclosed parking spaces. The adjoining building was redeveloped in 2005 and contains a commercial space, which is occupied by a daycare and two (2)- 2-bedroom apartments on the second floor.",,Putnam Street,MA,"=""02152""",,,2030,,0,0,16,16,,,0,0,13,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3742778448375,-70.9855837990241,false,2024-07-22 19:27:14 UTC,2024-07-22 19:27:14 UTC,Winthrop,,true,16,,,,,,,,false,,0,,,0,M_242367_902767,,Metropolitan Area Planning Council,Suffolk,,[],,,false,false
4422,932,true,false,false,false,false,false,50 Cambridgepark Drive,completed,Redevelopment of older small scale office/R&D.  Existing structures to be demolished.  Planning Board special permit 338. Estimated 55 exclusionary affordable units.,,Cambridgepark Drive,MA,"=""02140""",,,2022,79321,0,0,294,294,0,,6992,0,188,68300000,6992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3941926492282,-71.1437831089262,false,2018-08-22 18:40:41 UTC,2023-03-31 16:04:40 UTC,Cambridge,Hanover Company,true,,,,55,0,0,55,0,false,,0,,0,,F_752350_2968942,,Metropolitan Area Planning Council,Middlesex,North Cambridge,"[""Rapid Transit: Alewife""]",,,false,false
2926,1,true,false,false,false,false,false,320-330 Third Street,in_construction,New office office space/R&D building with a public performance space component.  Parking provided in existing Cambridge Research Park garage. Formerly known as 585 Kendall Street and 585 Third Street. Planning Board special permit 383 replacing approval from SP 141.,,Third Street,MA,"=""02142""",,,2026,,0,0,0,0,0,0,500000,0,0,316097349,0.0,470000.0,0.0,0.0,0.0,0.0,30000.0,0.0,42.3641208394203,-71.0826884933834,false,2011-03-19 07:00:00 UTC,2024-06-27 16:13:03 UTC,Cambridge,Biomed,true,,,,0,0,0,0,0,false,"",30000,,0,,F_769036_2957964,2012,Metropolitan Area Planning Council,Middlesex,East Cambridge,"[""Rapid Transit: Kendall/Mit""]",,,false,false
6663,988,false,false,false,false,false,false,7 Madison Avenue,planning,The Applicant seeks to redevelop the former Bangs Moving and Storage Building tocreate a mixed-use building with 23 apartments and commercial office space. The apattment mix is sixteen( 16)- 1 bedrooms and seven (7)- 2-bedroom units.,,Madison Avenue,MA,"=""02152""",,,2030,,0,0,23,23,,,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3761088962505,-70.9831054564478,false,2024-07-22 19:30:08 UTC,2024-07-22 19:30:08 UTC,Winthrop,,true,16,7,,,,,,,false,,,,,0,M_242573_902966,,Metropolitan Area Planning Council,Suffolk,,[],,,false,false
6387,852,false,false,false,false,false,false,205 and 215 Taylor Street,in_construction,Road salt storage facility,,Taylor Street,MA,"=""01460""",,,2025,,0,0,0,0,0,,367700,0,,,0.0,0.0,0.0,367700.0,0.0,0.0,0.0,0.0,42.517338,-71.510699,false,2023-03-08 13:05:44 UTC,2023-03-08 13:05:44 UTC,Littleton,,true,,,,0,0,0,0,0,false,,0,,0,,M_199120_918535,,Metropolitan Area Planning Council,Middlesex,,"[""Commuter Rail: Littleton/Route 495""]",,,false,false
6393,852,false,false,false,false,false,false,537 Great Road,in_construction,Adult use marijuana manufacturing facility,,Great Road,MA,"=""01460""",,,2025,,0,0,0,0,0,,114127,0,,,0.0,0.0,114127.0,0.0,0.0,0.0,0.0,0.0,42.557291,-71.484748,false,2023-03-08 13:46:18 UTC,2023-03-08 13:46:18 UTC,Littleton,,true,,,,0,0,0,0,0,false,,0,,0,,M_201253_922975,,Metropolitan Area Planning Council,Middlesex,,[],,,false,false
6388,852,false,false,false,false,false,false,24 Porter Road,in_construction,Dirigible Brewing Company,,Porter Road,MA,"=""01460""",,,2025,,0,0,0,0,0,,102802,0,,,0.0,0.0,102802.0,0.0,0.0,0.0,0.0,0.0,42.528166,-71.514456,false,2023-03-08 13:14:11 UTC,2023-03-08 13:14:11 UTC,Littleton,,true,,,,0,0,0,0,0,false,,0,,0,,M_198810_919743,,Metropolitan Area Planning Council,Middlesex,,[],,,false,false
