gjoin_src,gjoin_tgt,wt_pop,wt_hh
G2500130813000,G2500130812902,0.0,0.0
G2500130813000,G2500130813000,1.0,0.9997
G2500130813000,G2500150822601,0.0,0.0
G2500130813100,G2500130812902,0.0,0.0
G2500130813100,G2500130813101,0.6199,0.6383
G2500130813100,G2500130813102,0.3801,0.3617
G2500130813203,G2500130802100,0.0,0.0
G2500130813203,G2500130812300,0.0,0.0
G2500130813203,G2500130813208,0.3407,0.31010000000000004
G2500130813203,G2500130813209,0.6593000000000001,0.6899
G2500130813203,G2500130813301,0.0,0.0
G2500130813204,G2500130812401,0.0,0.0
G2500130813204,G2500130813204,1.0,1.0
G2500130813205,G2500130813205,1.0,1.0
G2500130813206,G2500130813206,1.0,1.0
G2500130813207,G2500130812300,0.0,0.0
G2500130813207,G2500130812401,0.0,0.0
G2500130813207,G2500130813207,1.0,1.0
G2500130813301,G2500130813301,1.0,1.0
G2500130813302,G2500130813303,0.5196999999999999,0.5304
G2500130813302,G2500130813304,0.4803,0.4696
G2500130813302,G2500130813403,0.0,0.0
G2500130813302,G2500130813404,0.0,0.0
G2500130813401,G2500130801605,0.0,0.0
G2500130813401,G2500130813401,1.0,1.0
G2500130813403,G2500130801604,0.0008,0.0006
G2500130813403,G2500130801605,0.004699999999999999,0.0037
G2500130813403,G2500130813403,0.9945999999999999,0.9956999999999999
G2500130813404,G2500130813303,0.0,0.0
G2500130813404,G2500130813404,1.0,1.0
G2500130813500,G2500130813404,0.0131,0.0097
G2500130813500,G2500130813500,0.9869,0.9903
G2500130813500,G2500130813602,0.0,0.0
G2500130813601,G2500130810414,0.0,0.0
G2500130813601,G2500130813601,1.0,1.0
G2500130813602,G2500130813500,0.0,0.0
G2500130813602,G2500130813602,1.0,1.0
G2500130813700,G2500130810100,0.0,0.0
G2500130813700,G2500130810300,0.0012,0.0015
G2500130813700,G2500130813500,0.0,0.0
G2500130813700,G2500130813701,0.39630000000000004,0.4029
G2500130813700,G2500130813702,0.6026,0.5956
G2500130813800,G2500130810100,0.0,0.0
G2500130813800,G2500130813701,0.014199999999999999,0.0103
G2500130813800,G2500130813801,0.5371,0.5784
G2500130813800,G2500130813802,0.44880000000000003,0.4113
G2500150820101,G2500130810100,0.0,0.0
G2500150820101,G2500130810200,0.0,0.0
G2500150820101,G2500150820101,1.0,1.0
G2500150820101,G2500150820204,0.0,0.0
G2500150820102,G2500130810100,0.0,0.0
G2500150820102,G2500150820102,1.0,1.0
G2500150820202,G2500150820202,0.997,0.9965
G2500150820202,G2500150820700,0.003,0.0034999999999999996
G2500150820203,G2500150820203,0.9992,0.9992
G2500150820203,G2500150820801,0.0,0.0
G2500150820203,G2500150820900,0.0008,0.0008
G2500150820204,G2500130810200,0.0,0.0
G2500150820204,G2500150820101,0.0,0.0
G2500150820204,G2500150820204,1.0,1.0
G2500150820204,G2500150820700,0.0,0.0
G2500150820300,G2500150820300,1.0,1.0
G2500150820300,G2500150821400,0.0,0.0
G2500150820400,G2500150820400,1.0,1.0
G2500150820500,G2500150820400,0.0192,0.034300000000000004
G2500150820500,G2500150820500,0.9808,0.9656999999999999
G2500150820500,G2500150821400,0.0,0.0
G2500150820600,G2500150820600,1.0,1.0
G2500150820700,G2500150820202,0.0004,0.0006
G2500150820700,G2500150820700,0.9995999999999999,0.9994
G2500150820801,G2500150820801,1.0,1.0
G2500150820801,G2500150820900,0.0,0.0
G2500150820801,G2500150821300,0.0,0.0
G2500150820801,G2500150821400,0.0,0.0
G2500150820802,G2500150820802,1.0,1.0
G2500150820900,G2500150820801,0.0,0.0
G2500150820900,G2500150820900,0.9998,0.9995999999999999
G2500150820900,G2500150821000,0.0,0.0
G2500150820900,G2500150821300,0.0002,0.0004
G2500150821000,G2500130811302,0.0,0.0
G2500150821000,G2500150821000,0.9998,0.9995
G2500150821000,G2500150821100,0.0002,0.0005
G2500150821100,G2500130811301,0.0006,0.0003
G2500150821100,G2500150821100,0.9994,0.9997
G2500150821200,G2500150821200,0.9981,0.9787
G2500150821200,G2500150821300,0.0019,0.0213
G2500150821300,G2500150820801,0.0,0.0
G2500150821300,G2500150820900,0.0028000000000000004,0.0028000000000000004
G2500150821300,G2500150821100,0.0801,0.11810000000000001
G2500150821300,G2500150821200,0.0,0.0
G2500150821300,G2500150821300,0.9170999999999999,0.8791
G2500150821400,G2500150820300,0.0,0.0
G2500150821400,G2500150820400,0.0,0.0
G2500150821400,G2500150820500,0.0,0.0
G2500150821400,G2500150821300,0.0,0.0
G2500150821400,G2500150821400,1.0,1.0
G2500150821400,G2500150821500,0.0,0.0
G2500150821400,G2500150821601,0.0,0.0
G2500150821400,G2500150821904,0.0,0.0
G2500150821400,G2500150822200,0.0,0.0
G2500150821400,G2500150822300,0.0,0.0
G2500150821500,G2500150821400,0.0,0.0
G2500150821500,G2500150821500,1.0,1.0
G2500150821500,G2500150821601,0.0,0.0
G2500150821601,G2500150821400,0.0,0.0
G2500150821601,G2500150821500,0.0,0.0
G2500150821601,G2500150821601,1.0,1.0
G2500150821601,G2500150821901,0.0,0.0
G2500150821601,G2500150822606,0.0,0.0
G2500150821602,G2500150821602,1.0,1.0
G2500150821700,G2500150821700,1.0,1.0
G2500150821700,G2500150822603,0.0,0.0
G2500150821700,G2500150822606,0.0,0.0
G2500150821901,G2500150821901,1.0,1.0
G2500150821902,G2500150821400,0.0,0.0
G2500150821902,G2500150821903,0.5534,0.5459
G2500150821902,G2500150821904,0.44659999999999994,0.45409999999999995
G2500150822000,G2500150822000,1.0,1.0
G2500150822200,G2500150821400,0.0,0.0
G2500150822200,G2500150822200,0.9987,0.9984000000000001
G2500150822200,G2500150822300,0.0,0.0
G2500150822200,G2500150822401,0.0008,0.0008
G2500150822200,G2500150822402,0.0005,0.0008
G2500150822300,G2500130811900,0.0,0.0
G2500150822300,G2500150821400,0.0,0.0
G2500150822300,G2500150822200,0.0,0.0
G2500150822300,G2500150822300,1.0,1.0
G2500150822401,G2500130812101,0.0002,0.0004
G2500150822401,G2500150822401,0.9998,0.9995999999999999
G2500150822401,G2500150822500,0.0,0.0
G2500150822402,G2500150822200,0.0004,0.0004
G2500150822402,G2500150822402,0.9995999999999999,0.9995999999999999
G2500150822500,G2500130812500,0.0007000000000000001,0.0009
G2500150822500,G2500130812800,0.0,0.0
G2500150822500,G2500130813000,0.0,0.0
G2500150822500,G2500150822401,0.0,0.0
G2500150822500,G2500150822500,0.9993000000000001,0.9991
G2500150822500,G2500150822603,0.0,0.0
G2500150822600,G2500130813000,0.0001,0.0002
G2500150822600,G2500150821500,0.0,0.0
G2500150822600,G2500150821700,0.0,0.0
G2500150822600,G2500150822200,0.0004,0.0005
G2500150822600,G2500150822401,0.0,0.0
G2500150822600,G2500150822500,0.0,0.0
G2500150822600,G2500150822601,0.25489999999999996,0.2482
G2500150822600,G2500150822603,0.18789999999999998,0.1703
G2500150822600,G2500150822605,0.1429,0.1446
G2500150822600,G2500150822606,0.41340000000000005,0.4359
G2500150822600,G2500150822700,0.0005,0.0002
G2500150822700,G2500030931400,0.0,0.0
G2500150822700,G2500030932200,0.0,0.0
G2500150822700,G2500150822605,0.0,0.0
G2500150822700,G2500150822700,1.0,1.0
G2500170300100,G2500170300100,0.9990000000000001,0.9992
G2500170300100,G2500170301101,0.0,0.0
G2500170300100,G2500170301102,0.0,0.0
G2500170300100,G2500270711100,0.001,0.0008
G2500170301101,G2500170300100,0.0,0.0
G2500170301101,G2500170301101,0.9990000000000001,0.9987
G2500170301101,G2500170326101,0.0,0.0
G2500170301101,G2500170327101,0.0007000000000000001,0.0006
G2500170301101,G2500170327103,0.0002,0.0006
G2500170301102,G2500170301102,1.0,1.0
G2500170301102,G2500170326101,0.0,0.0
G2500170301102,G2500170388200,0.0,0.0
G2500170302100,G2500170301102,0.0,0.0
G2500170302100,G2500170325100,0.0,0.0
G2500170302100,G2500170326101,0.0,0.0
G2500170302100,G2500170388200,1.0,1.0
G2500170302200,G2500170388200,0.0,0.0
G2500170310100,G2500170310100,1.0,1.0
G2500170310100,G2500170310200,0.0,0.0
G2500170310100,G2500170310400,0.0,0.0
G2500170310100,G2500170312400,0.0,0.0
G2500170310100,G2500170388300,0.0,0.0
G2500170310200,G2500170310100,0.0,0.0
G2500170310200,G2500170310200,0.9943000000000001,0.9948
G2500170310200,G2500170312501,0.0,0.0
G2500170310200,G2500170314301,0.005699999999999999,0.0052
G2500170310300,G2500170310300,0.9932,0.9943000000000001
G2500170310300,G2500170314200,0.0068000000000000005,0.005699999999999999
G2500170310400,G2500170310100,0.0,0.0
G2500170310400,G2500170310400,1.0,1.0
G2500170310400,G2500170310500,0.0,0.0
G2500170310400,G2500170388300,0.0,0.0
G2500170310500,G2500170310500,1.0,1.0
G2500170310500,G2500170314200,0.0,0.0
G2500170310601,G2500170310601,0.9995,0.9995
G2500170310601,G2500170313102,0.0005,0.0005
G2500170310601,G2500170317302,0.0,0.0
G2500170310602,G2500170310602,0.9986,0.9983
G2500170310602,G2500170310700,0.0,0.0
G2500170310602,G2500170314102,0.0014000000000000002,0.0017000000000000001
G2500170310602,G2500170314200,0.0,0.0
G2500170310700,G2500170310602,0.0,0.0
G2500170310700,G2500170310700,1.0,1.0
G2500170310700,G2500170311400,0.0,0.0
G2500170310800,G2500170388300,1.0,1.0
G2500170311000,G2500170310400,0.0,0.0
G2500170311000,G2500170388300,1.0,1.0
G2500170311100,G2500170310100,0.008199999999999999,0.0175
G2500170311100,G2500170311100,0.9918,0.9825
G2500170311200,G2500170311200,1.0,1.0
G2500170311300,G2500170311300,1.0,1.0
G2500170311400,G2500170310601,0.0,0.0
G2500170311400,G2500170310602,0.0,0.0
G2500170311400,G2500170311400,0.9993000000000001,0.9995999999999999
G2500170311400,G2500170317301,0.0007000000000000001,0.0004
G2500170311500,G2500170311500,1.0,1.0
G2500170311600,G2500170311600,1.0,1.0
G2500170311600,G2500170312200,0.0,0.0
G2500170311600,G2500170317102,0.0,0.0
G2500170311600,G2500170317203,0.0,0.0
G2500170311700,G2500170311700,1.0,1.0
G2500170311800,G2500170311800,1.0,1.0
G2500170311900,G2500170311900,1.0,1.0
G2500170312000,G2500170312000,1.0,1.0
G2500170312000,G2500170312400,0.0,0.0
G2500170312100,G2500170312100,1.0,1.0
G2500170312200,G2500170311600,0.0,0.0
G2500170312200,G2500170312200,0.9984000000000001,0.9987999999999999
G2500170312200,G2500170317102,0.0016,0.0012
G2500170312300,G2500170312300,0.9956,0.9956999999999999
G2500170312300,G2500170315100,0.0044,0.0043
G2500170312300,G2500170316500,0.0,0.0
G2500170312300,G2500170317102,0.0,0.0
G2500170312400,G2500170310100,0.0,0.0
G2500170312400,G2500170310200,0.0,0.0
G2500170312400,G2500170311900,0.0,0.0
G2500170312400,G2500170312000,0.0,0.0
G2500170312400,G2500170312400,1.0,1.0
G2500170312501,G2500170310200,0.0,0.0
G2500170312501,G2500170312501,0.9995999999999999,0.9994
G2500170312501,G2500170315100,0.0004,0.0006
G2500170312502,G2500170312502,0.9995,0.9994
G2500170312502,G2500170315100,0.0005,0.0006
G2500170313101,G2500170313101,1.0,1.0
G2500170313101,G2500170317302,0.0,0.0
G2500170313101,G2500170318100,0.0,0.0
G2500170313101,G2500170318200,0.0,0.0
G2500170313101,G2500170326102,0.0,0.0
G2500170313101,G2500170328100,0.0,0.0
G2500170313102,G2500170310601,0.0,0.0
G2500170313102,G2500170313102,0.9959,0.9954000000000001
G2500170313102,G2500170314101,0.0040999999999999995,0.0046
G2500170313102,G2500170317302,0.0,0.0
G2500170314101,G2500170310601,0.0015,0.0004
G2500170314101,G2500170313102,0.0,0.0
G2500170314101,G2500170314101,0.9984999999999999,0.9995999999999999
G2500170314102,G2500170314102,1.0,1.0
G2500170314200,G2500170314200,1.0,1.0
G2500170314301,G2500170310200,0.0,0.0
G2500170314301,G2500170312501,0.0,0.0
G2500170314301,G2500170314301,1.0,1.0
G2500170314301,G2500170315100,0.0,0.0
G2500170314302,G2500090252102,0.0068000000000000005,0.0043
G2500170314302,G2500170314301,0.0,0.0
G2500170314302,G2500170314302,0.9932,0.9956999999999999
G2500170315100,G2500170312300,0.0,0.0
G2500170315100,G2500170315100,1.0,1.0
G2500170315100,G2500170316500,0.0,0.0
G2500170315200,G2500170315200,1.0,0.9997
G2500170315200,G2500170316500,0.0,0.0003
G2500170315401,G2500170315401,1.0,1.0
G2500170315402,G2500170315402,1.0,1.0
G2500170315403,G2500170315403,1.0,1.0
G2500170315500,G2500170315403,0.0,0.0
G2500170315500,G2500170315500,0.9992,0.9993000000000001
G2500170315500,G2500170316101,0.0,0.0
G2500170315500,G2500170331200,0.0008,0.0007000000000000001
G2500170316101,G2500170315200,0.0,0.0
G2500170316101,G2500170315500,0.0014000000000000002,0.0012
G2500170316101,G2500170316101,0.9986,0.9987999999999999
G2500170316101,G2500170316102,0.0,0.0
G2500170316101,G2500170331200,0.0,0.0
G2500170316101,G2500170331300,0.0,0.0
G2500170316102,G2500170316102,1.0,1.0
G2500170316201,G2500170316201,1.0,1.0
G2500170316201,G2500170331300,0.0,0.0
G2500170316201,G2500170359100,0.0,0.0
G2500170316202,G2500170316201,0.0063,0.0049
G2500170316202,G2500170316202,0.9931,0.9945
G2500170316202,G2500170331300,0.0,0.0
G2500170316202,G2500170332100,0.0007000000000000001,0.0007000000000000001
G2500170316202,G2500170332300,0.0,0.0
G2500170316202,G2500170359100,0.0,0.0
G2500170316300,G2500170316300,1.0,1.0
G2500170316300,G2500170359100,0.0,0.0
G2500170316300,G2500170359300,0.0,0.0
G2500170316400,G2500170316400,1.0,1.0
G2500170316400,G2500170317102,0.0,0.0
G2500170316400,G2500170317103,0.0,0.0
G2500170316400,G2500170362100,0.0,0.0
G2500170316500,G2500170315100,0.0,0.0
G2500170316500,G2500170315200,0.0003,0.0004
G2500170316500,G2500170316500,0.9997,0.9995999999999999
G2500170316500,G2500170317102,0.0,0.0
G2500170317101,G2500170317101,1.0,1.0
G2500170317101,G2500170318400,0.0,0.0
G2500170317102,G2500170311600,0.0,0.0
G2500170317102,G2500170312200,0.0009,0.0006
G2500170317102,G2500170312300,0.0,0.0
G2500170317102,G2500170316400,0.0,0.0
G2500170317102,G2500170316500,0.0,0.0
G2500170317102,G2500170317102,0.9991,0.9994
G2500170317103,G2500170316400,0.0,0.0
G2500170317103,G2500170317103,1.0,1.0
G2500170317103,G2500170362100,0.0,0.0
G2500170317201,G2500170317201,0.9979,0.997
G2500170317201,G2500170317202,0.0021,0.003
G2500170317201,G2500170318100,0.0,0.0
G2500170317201,G2500170318300,0.0,0.0
G2500170317202,G2500170317202,1.0,1.0
G2500170317203,G2500170311600,0.0,0.0
G2500170317203,G2500170317203,1.0,1.0
G2500170317300,G2500170310601,0.0,0.0
G2500170317300,G2500170311400,0.0006,0.0003
G2500170317300,G2500170313101,0.0009,0.0013
G2500170317300,G2500170313102,0.0,0.0
G2500170317300,G2500170317301,0.32049999999999995,0.3293
G2500170317300,G2500170317302,0.6779999999999999,0.6690999999999999
G2500170317300,G2500170318100,0.0,0.0
G2500170318100,G2500170313101,0.0,0.0
G2500170318100,G2500170318100,1.0,1.0
G2500170318100,G2500170318200,0.0,0.0
G2500170318200,G2500170313101,0.0,0.0
G2500170318200,G2500170318200,1.0,1.0
G2500170318200,G2500170324102,0.0,0.0
G2500170318200,G2500170326102,0.0,0.0
G2500170318300,G2500170317101,0.0,0.0
G2500170318300,G2500170317201,0.0016,0.0015
G2500170318300,G2500170318300,0.9984000000000001,0.9984999999999999
G2500170318300,G2500170324102,0.0,0.0
G2500170318400,G2500170317101,0.0,0.0
G2500170318400,G2500170317103,0.0,0.0
G2500170318400,G2500170318400,0.9915,0.9788
G2500170318400,G2500170324101,0.0,0.0
G2500170318400,G2500170362100,0.0,0.0
G2500170318400,G2500170363102,0.0085,0.0212
G2500170320101,G2500170320103,0.2829,0.3028
G2500170320101,G2500170320104,0.7171,0.6972
G2500170320101,G2500170385100,0.0,0.0
G2500170320101,G2500170385201,0.0,0.0
G2500170320101,G2500170387202,0.0,0.0
G2500170320101,G2500270744101,0.0,0.0
G2500170320101,G2500270761200,0.0,0.0
G2500170320102,G2500170320102,0.9943000000000001,0.9937
G2500170320102,G2500270743100,0.0,0.0
G2500170320102,G2500270744101,0.005699999999999999,0.0063
G2500170321100,G2500170321100,1.0,1.0
G2500170321100,G2500170365202,0.0,0.0
G2500170321100,G2500170383901,0.0,0.0
G2500170321200,G2500170321200,1.0,1.0
G2500170321300,G2500170321300,1.0,1.0
G2500170321400,G2500170321400,1.0,1.0
G2500170321400,G2500170322200,0.0,0.0
G2500170321400,G2500270717100,0.0,0.0
G2500170321400,G2500270740102,0.0,0.0
G2500170321500,G2500170321300,0.0,0.0
G2500170321500,G2500170321500,0.9994,0.9995999999999999
G2500170321500,G2500170322200,0.0006,0.0004
G2500170321600,G2500170321600,1.0,1.0
G2500170321600,G2500170322100,0.0,0.0
G2500170322100,G2500170321100,0.0011,0.0011
G2500170322100,G2500170321600,0.0009,0.0017000000000000001
G2500170322100,G2500170322100,0.9981,0.9972
G2500170322100,G2500170323100,0.0,0.0
G2500170322100,G2500170365201,0.0,0.0
G2500170322100,G2500170365202,0.0,0.0
G2500170322200,G2500170321400,0.0,0.0
G2500170322200,G2500170321500,0.0,0.0
G2500170322200,G2500170321600,0.0,0.0
G2500170322200,G2500170322200,0.9997,0.9994
G2500170322200,G2500270717100,0.0003,0.0006
G2500170322300,G2500170322200,0.0,0.0
G2500170322300,G2500170322300,1.0,1.0
G2500170322300,G2500170322400,0.0,0.0
G2500170322400,G2500170322100,0.0,0.0
G2500170322400,G2500170322200,0.0,0.0
G2500170322400,G2500170322300,0.0,0.0
G2500170322400,G2500170322400,1.0,1.0
G2500170322400,G2500170323100,0.0,0.0
G2500170323100,G2500170322100,0.0,0.0
G2500170323100,G2500170322400,0.0,0.0
G2500170323100,G2500170323100,1.0,1.0
G2500170323100,G2500170363201,0.0,0.0
G2500170323100,G2500170364101,0.0,0.0
G2500170323100,G2500170364102,0.0,0.0
G2500170323100,G2500170365100,0.0,0.0
G2500170323100,G2500170365201,0.0,0.0
G2500170323100,G2500170388100,0.0,0.0
G2500170323100,G2500170980000,0.0,0.0
G2500170323100,G2500270715100,0.0,0.0
G2500170323100,G2500270761400,0.0,0.0
G2500170324100,G2500170318200,0.0016,0.0014000000000000002
G2500170324100,G2500170318300,0.0,0.0
G2500170324100,G2500170318400,0.0,0.0
G2500170324100,G2500170324101,0.5321,0.5342
G2500170324100,G2500170324102,0.4644,0.4629
G2500170324100,G2500170325100,0.0013,0.0012
G2500170324100,G2500170326102,0.0,0.0
G2500170324100,G2500170363102,0.0,0.0
G2500170324100,G2500170363103,0.0006,0.0003
G2500170324100,G2500170388100,0.0,0.0
G2500170325100,G2500170324102,0.0,0.0
G2500170325100,G2500170325100,1.0,1.0
G2500170325100,G2500170326101,0.0,0.0
G2500170325100,G2500270761400,0.0,0.0
G2500170326100,G2500170313101,0.0,0.0
G2500170326100,G2500170318200,0.0,0.0
G2500170326100,G2500170324102,0.0023,0.0015
G2500170326100,G2500170325100,0.0001,0.0003
G2500170326100,G2500170326101,0.3652,0.36619999999999997
G2500170326100,G2500170326102,0.6322,0.6318
G2500170326100,G2500170327102,0.0003,0.0003
G2500170326100,G2500170327103,0.0,0.0
G2500170326100,G2500170328100,0.0,0.0
G2500170326100,G2500170388200,0.0,0.0
G2500170327101,G2500170327101,1.0,1.0
G2500170327101,G2500170328100,0.0,0.0
G2500170327102,G2500170326102,0.0034999999999999996,0.0040999999999999995
G2500170327102,G2500170327102,0.9965,0.9959
G2500170327102,G2500170328100,0.0,0.0
G2500170327103,G2500170326101,0.0014000000000000002,0.0021
G2500170327103,G2500170327102,0.0006,0.0007000000000000001
G2500170327103,G2500170327103,0.998,0.9972
G2500170328100,G2500170313101,0.0,0.0
G2500170328100,G2500170326102,0.0,0.0
G2500170328100,G2500170327102,0.0,0.0
G2500170328100,G2500170328100,1.0,1.0
G2500170330100,G2500090212100,0.0,0.0
G2500170330100,G2500170330100,1.0,1.0
G2500170330100,G2500170334400,0.0,0.0
G2500170330200,G2500170330200,1.0,1.0
G2500170330200,G2500170334300,0.0,0.0
G2500170331101,G2500170315402,0.0,0.0
G2500170331101,G2500170330200,0.0,0.0
G2500170331101,G2500170331101,1.0,1.0
G2500170331102,G2500170330200,0.0,0.0
G2500170331102,G2500170331102,1.0,1.0
G2500170331102,G2500170333600,0.0,0.0
G2500170331102,G2500170334100,0.0,0.0
G2500170331102,G2500170334200,0.0,0.0
G2500170331102,G2500170334300,0.0,0.0
G2500170331200,G2500170315402,0.0,0.0
G2500170331200,G2500170315403,0.0006,0.0011
G2500170331200,G2500170315500,0.0034000000000000002,0.0043
G2500170331200,G2500170316101,0.0,0.0
G2500170331200,G2500170331200,0.9961,0.9945999999999999
G2500170331300,G2500170316201,0.001,0.0009
G2500170331300,G2500170316202,0.0,0.0
G2500170331300,G2500170331300,0.9990000000000001,0.9991
G2500170331300,G2500170332100,0.0,0.0
G2500170331300,G2500170332200,0.0,0.0
G2500170331300,G2500170333600,0.0,0.0
G2500170332100,G2500170316202,0.0,0.0
G2500170332100,G2500170331300,0.0012,0.001
G2500170332100,G2500170332100,0.9987999999999999,0.9990000000000001
G2500170332200,G2500170331300,0.0,0.0
G2500170332200,G2500170332200,0.9947,0.9932
G2500170332200,G2500170333100,0.0007000000000000001,0.0014000000000000002
G2500170332200,G2500170333200,0.0025,0.0034000000000000002
G2500170332200,G2500170333501,0.0,0.0
G2500170332200,G2500170333600,0.0021,0.002
G2500170332300,G2500170332300,1.0,1.0
G2500170332400,G2500170332400,0.9706999999999999,0.9620000000000001
G2500170332400,G2500170333100,0.0006,0.0006
G2500170332400,G2500170358500,0.0288,0.0374
G2500170332400,G2500170358700,0.0,0.0
G2500170332400,G2500170359100,0.0,0.0
G2500170333100,G2500170332400,0.0,0.0
G2500170333100,G2500170333100,0.9995999999999999,0.9997
G2500170333100,G2500170338300,0.0,0.0
G2500170333100,G2500170338400,0.0,0.0
G2500170333100,G2500170358500,0.0004,0.0003
G2500170333200,G2500170332200,0.0,0.0
G2500170333200,G2500170333200,1.0,1.0
G2500170333300,G2500170333300,1.0,1.0
G2500170333300,G2500170338200,0.0,0.0
G2500170333400,G2500170333400,1.0,1.0
G2500170333400,G2500170337202,0.0,0.0
G2500170333400,G2500170337300,0.0,0.0
G2500170333400,G2500170338100,0.0,0.0
G2500170333501,G2500170332200,0.0012,0.0015
G2500170333501,G2500170333501,0.9987999999999999,0.9984999999999999
G2500170333501,G2500170334100,0.0,0.0
G2500170333501,G2500170337202,0.0,0.0
G2500170333502,G2500170333502,1.0,1.0
G2500170333600,G2500170331102,0.0,0.0
G2500170333600,G2500170332200,0.0,0.0
G2500170333600,G2500170333600,0.9994,0.9997
G2500170333600,G2500170334100,0.0006,0.0003
G2500170334100,G2500170331102,0.0,0.0
G2500170334100,G2500170333600,0.0,0.0
G2500170334100,G2500170334100,1.0,1.0
G2500170334100,G2500170337202,0.0,0.0
G2500170334200,G2500170334200,1.0,1.0
G2500170334300,G2500170330200,0.0,0.0
G2500170334300,G2500170334300,1.0,1.0
G2500170334400,G2500170330100,0.0,0.0
G2500170334400,G2500170334400,0.9972,0.9972
G2500170334400,G2500170335100,0.0011,0.0007000000000000001
G2500170334400,G2500170335200,0.0017000000000000001,0.0021
G2500170334400,G2500170337201,0.0,0.0
G2500170335100,G2500170334400,0.0,0.0
G2500170335100,G2500170335100,1.0,1.0
G2500170335200,G2500170334400,0.0,0.0
G2500170335200,G2500170335200,0.9995999999999999,0.9995999999999999
G2500170335200,G2500170337101,0.0,0.0
G2500170335200,G2500170337201,0.0004,0.0004
G2500170335300,G2500170335301,0.4546,0.4853
G2500170335300,G2500170335302,0.5454,0.5146999999999999
G2500170335400,G2500090208400,0.0,0.0
G2500170335400,G2500170335400,0.9895,0.9894
G2500170335400,G2500170336100,0.0006,0.0005
G2500170335400,G2500170336200,0.009899999999999999,0.0101
G2500170336100,G2500170335400,0.0,0.0
G2500170336100,G2500170336100,0.9995999999999999,0.9995999999999999
G2500170336100,G2500170337102,0.0004,0.0004
G2500170336200,G2500090208400,0.0,0.0
G2500170336200,G2500170336200,1.0,1.0
G2500170336300,G2500090208200,0.0,0.0
G2500170336300,G2500090208400,0.0,0.0
G2500170336300,G2500170336300,1.0,1.0
G2500170336300,G2500250170300,0.0,0.0
G2500170336401,G2500170336401,1.0,1.0
G2500170336402,G2500170336402,0.998,0.9982
G2500170336402,G2500170337102,0.002,0.0018
G2500170337101,G2500170335200,0.0,0.0
G2500170337101,G2500170335400,0.0,0.0
G2500170337101,G2500170337101,1.0,1.0
G2500170337102,G2500170335400,0.0,0.0
G2500170337102,G2500170336100,0.0051,0.0054
G2500170337102,G2500170336401,0.0,0.0
G2500170337102,G2500170336402,0.0,0.0
G2500170337102,G2500170337102,0.9948999999999999,0.9945999999999999
G2500170337201,G2500170335200,0.0105,0.0155
G2500170337201,G2500170337201,0.9895,0.9845
G2500170337202,G2500170333400,0.0016,0.0014000000000000002
G2500170337202,G2500170333501,0.0,0.0
G2500170337202,G2500170334100,0.0,0.0
G2500170337202,G2500170337202,0.9984000000000001,0.9986
G2500170337300,G2500170333400,0.0,0.0
G2500170337300,G2500170337300,1.0,1.0
G2500170337300,G2500170338100,0.0,0.0
G2500170337300,G2500170338500,0.0,0.0
G2500170338100,G2500170333400,0.0,0.0
G2500170338100,G2500170338100,1.0,1.0
G2500170338200,G2500170333300,0.0092,0.008199999999999999
G2500170338200,G2500170333400,0.0,0.0
G2500170338200,G2500170338200,0.9908,0.9918
G2500170338300,G2500170333100,0.0,0.0
G2500170338300,G2500170333300,0.0,0.0
G2500170338300,G2500170338200,0.0,0.0
G2500170338300,G2500170338300,1.0,1.0
G2500170338400,G2500170333100,0.0,0.0
G2500170338400,G2500170338400,1.0,1.0
G2500170338400,G2500170356500,0.0,0.0
G2500170338400,G2500170358500,0.0,0.0
G2500170338500,G2500170337300,0.0,0.0
G2500170338500,G2500170338500,1.0,1.0
G2500170338500,G2500170339100,0.0,0.0
G2500170339100,G2500170337102,0.0,0.0
G2500170339100,G2500170337300,0.0,0.0
G2500170339100,G2500170338500,0.0,0.0
G2500170339100,G2500170339100,1.0,1.0
G2500170339100,G2500170340000,0.0,0.0
G2500170339100,G2500170341101,0.0,0.0
G2500170339200,G2500170338400,0.0,0.0
G2500170339200,G2500170338500,0.0,0.0
G2500170339200,G2500170339100,0.0,0.0
G2500170339200,G2500170339200,1.0,1.0
G2500170339300,G2500170339300,1.0,1.0
G2500170339400,G2500170339400,1.0,1.0
G2500170339400,G2500170350700,0.0,0.0
G2500170339500,G2500170339500,1.0,1.0
G2500170339500,G2500170339700,0.0,0.0
G2500170339600,G2500170339600,0.9829000000000001,0.98
G2500170339600,G2500170350200,0.0046,0.0052
G2500170339600,G2500170350300,0.0125,0.0148
G2500170339700,G2500170339700,1.0,1.0
G2500170339800,G2500170339700,0.0,0.0
G2500170339800,G2500170339801,0.4918,0.5453
G2500170339800,G2500170339802,0.5082,0.4547
G2500170339800,G2500170341400,0.0,0.0
G2500170339800,G2500170342400,0.0,0.0
G2500170339900,G2500170339900,0.987,0.9884000000000001
G2500170339900,G2500170340000,0.0,0.0
G2500170339900,G2500170341200,0.013000000000000001,0.0116
G2500170340000,G2500170340000,1.0,1.0
G2500170340100,G2500170340100,0.9989,0.9987999999999999
G2500170340100,G2500170341101,0.0,0.0
G2500170340100,G2500170341102,0.0011,0.0012
G2500170341100,G2500170336401,0.0004,0.0003
G2500170341100,G2500170340100,0.0015,0.0013
G2500170341100,G2500170341101,0.4456,0.3875
G2500170341100,G2500170341102,0.5526,0.6109
G2500170341200,G2500170341200,1.0,1.0
